"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"28805104",168505,287871.1,170354.3,287777.3,"SCAR-L",585,"Rifle","Normal","Normal",1851.67732880217
"18388128",336249.6,157562.9,336084.3,159607.9,"SCAR-L",1060,"Rifle","Normal","Normal",2051.66982967533
"13268110",328077.9,392268,327731.5,395204.6,"Mini 14",1144,"Rifle","Normal","Normal",2956.96001325684
"6377205",363901.8,413461.8,365647.3,410981.1,"M16A4",135,"Rifle","Normal","Normal",3033.25612832152
"20615378",448872.6,300395.3,449574.8,299561.5,"UMP9",1314,"Sub Machine Gun","Normal","Normal",1090.09507842206
"37010920",442070.9,336987,441904.1,336827.5,"M16A4",227,"Rifle","Normal","Normal",230.786676391891
"15369753",260471.8,454995.2,263604.2,457772.6,"Grenade",1336,"Explosives","Elevated","Normal",4186.39230364283
"15066500",564018.6,634429.6,559756.9,629604,"M416",1586,"Rifle","Elevated","Elevated",6438.05112203991
"13284032",73642.11,550030.6,71260.25,552007.8,"M16A4",1562,"Rifle","Normal","Normal",3095.57375935387
"20208491",558879,502368.9,557925.7,500190,"AKM",903,"Rifle","Normal","Normal",2378.31581166173
"19189046",446490.9,281338.7,446490.9,281338.7,"Buggy",529,"Vehicles","Normal","Normal",0
"13116392",159105.1,310568.2,157460.6,306582.8,"M16A4",907,"Rifle","Normal","Normal",4311.35633066906
"13212286",197127.9,273193.3,202552.9,275970,"M416",154,"Rifle","Normal","Normal",6094.3160313525
"11414862",534174.7,233553,534166.4,233316.9,"SCAR-L",677,"Rifle","Normal","Normal",236.245846524339
"32200619",446315.9,562752.4,442151.7,569055.2,"M416",1600,"Rifle","Normal","Normal",7554.19416483315
"16276119",423337.8,324747,423070.8,325189.4,"S1897",182,"Shotgun","Normal","Normal",516.726968524017
"7975396",545316.2,401561.2,543238.1,403427.9,"AKM",1664,"Rifle","Normal","Normal",2793.39730435897
"37434752",431493.6,635956.8,431613.9,636595.1,"S1897",181,"Shotgun","Normal","Normal",649.537512388563
"23153262",355034.6,515336.8,354250.8,518740.3,"Mini 14",374,"Rifle","Normal","Normal",3492.58567396707
"2387681",696702.4,270175.3,694294.3,273826.5,"M416",1597,"Rifle","Normal","Normal",4373.80921508929
"11228100",398600.6,301479.1,399199.7,295320.2,"VSS",463,"Sub Machine Gun","Normal","Normal",6187.969781762
"20706542",444776.9,434335.2,438268.8,430183,"SCAR-L",990,"Rifle","Normal","Normal",7719.85300702031
"6326090",365142.8,410475.6,365097.8,410547.6,"P1911",383,"Pistol","Normal","Normal",84.9058301885094
"31332229",458683.4,470053.6,458683.4,470053.6,"Buggy",328,"Vehicles","Normal","Normal",0
"17290208",419678.1,326918.8,419787.3,324941.7,"UMP9",896,"Sub Machine Gun","Normal","Normal",1980.11339321765
"677471",537955.6,316312.3,537068.4,317080.2,"M249",1140,"Machine Gun","Normal","Normal",1173.36876130224
"36381859",264399.4,225076.6,254214.5,221508.3,"M16A4",1493,"Rifle","Normal","Normal",10791.8929247839
"37363162",604216.3,603234.7,604362.9,603540.8,"S12K",105,"Shotgun","Elevated","Elevated",339.394711214023
"6062443",593559.4,299021.7,592763.4,298982.7,"SCAR-L",977,"Rifle","Normal","Normal",796.954829334762
"29432020",355430.8,409271.5,355455.8,409802.6,"SCAR-L",194,"Rifle","Normal","Normal",531.688075848965
"30985937",624284.9,344619.2,631211.8,339207.7,"M16A4",626,"Rifle","Normal","Normal",8790.1237681844
"19052893",550919.2,518352.6,555165.9,514065.2,"SCAR-L",981,"Rifle","Normal","Normal",6034.58860652491
"27146795",445993.1,300636.2,444208.5,300794.5,"Groza",1263,"Rifle","Normal","Normal",1791.60711373892
"2934160",437621.1,634598.3,438577,638257.4,"AKM",310,"Rifle","Normal","Normal",3781.89867923506
"1479442",441587.7,333290,441331.5,333258.2,"S686",376,"Shotgun","Normal","Normal",258.165993112968
"23693948",437261.2,637566.4,437258.8,637122,"M416",300,"Rifle","Normal","Normal",444.406480600836
"21030936",423832.6,326809.5,423499.2,326490.9,"S1897",180,"Shotgun","Normal","Normal",461.152382624184
"7994666",445626.9,622077.4,448225.3,622155.3,"UMP9",589,"Sub Machine Gun","Normal","Normal",2599.56745825143
"19855519",453984.6,454106.1,456833.6,445419.5,"M16A4",1604,"Rifle","Normal","Normal",9141.87183021068
"35096510",431712.3,640824,432062.4,640511.6,"S1897",163,"Shotgun","Normal","Normal",469.216122911435
"16268751",505272.6,375835.8,505489.8,375864.3,"M416",635,"Rifle","Normal","Normal",219.061840583898
"18289496",686872.8,459871.2,687956.4,462065.3,"M416",203,"Rifle","Normal","Normal",2447.09292222421
"30602864",360000.6,216713.1,360370.6,216538.6,"SCAR-L",1432,"Rifle","Normal","Normal",409.084648942001
"21044580",595526.4,592025.6,600094.3,595369.7,"M416",637,"Rifle","Normal","Normal",5661.15846978338
"9792912",366620.9,406442.1,369928.1,404748.6,"DP-28",675,"Machine Gun","Normal","Normal",3715.57722164399
"22454668",239788.3,456927.5,260288,448388,"Mini 14",1167,"Rifle","Elevated","Normal",22207.223156892
"1026458",402086.3,295473.8,402431.8,294772.9,"UMP9",281,"Sub Machine Gun","Normal","Normal",781.428857926268
"16915650",445737.1,630247.3,446706.8,630312.6,"UMP9",284,"Sub Machine Gun","Normal","Normal",971.896177582777
"22492112",604337.2,606583.6,604834.1,606476.1,"M416",281,"Rifle","Elevated","Elevated",508.395377634399
"26407167",683069.6,231495.7,682651.9,231837.5,"AKM",922,"Rifle","Normal","Normal",539.722641733653
"23039435",372770.1,398197.3,372501.6,395023.4,"SCAR-L",528,"Rifle","Normal","Normal",3185.23679810462
"15471851",446950.5,316543.3,438517.8,313821.4,"SCAR-L",544,"Rifle","Normal","Normal",8861.10427091342
"31948071",421816.3,324905.5,421173.6,324533,"S686",308,"Shotgun","Normal","Normal",742.84556941535
"18633746",365160.1,406187.1,364615.8,407141.5,"SCAR-L",573,"Rifle","Normal","Normal",1098.70007281334
"35499343",382029.3,121784.9,382076.9,122033,"UMP9",222,"Sub Machine Gun","Normal","Normal",252.624959178633
"28534047",450023.8,629520.1,449889.9,629081.3,"SCAR-L",597,"Rifle","Normal","Normal",458.775162797562
"25390776",291206.9,447245.5,290876.4,446930,"M16A4",313,"Rifle","Normal","Normal",456.914105713536
"14354925",331700.3,528063.3,331208.3,528660.6,"SCAR-L",380,"Rifle","Normal","Normal",773.841902458065
"20947183",387599.9,477509,387565.3,477583.3,"S1897",570,"Shotgun","Normal","Normal",81.9612713420228
"15863809",381283.8,477684.7,381322.1,478065.2,"SCAR-L",433,"Rifle","Normal","Normal",382.4227242202
"36214587",336167.6,222549.7,336167.6,222549.7,"death.ProjMolotov_DamageField_C",914,"Explosives","Normal","Normal",0
"12647052",296927.3,442314.3,293926.8,442036.1,"UMP9",919,"Sub Machine Gun","Normal","Normal",3013.36945793243
"37584774",550995.2,547003.8,514249.5,549690.1,"Tommy Gun",778,"Sub Machine Gun","Normal","Normal",36843.76034256
"34875103",453140.9,624346.6,451462.9,621717.3,"UMP9",164,"Sub Machine Gun","Normal","Normal",3119.11886435891
"3925389",212968.9,267510.3,212552.5,266687.2,"S12K",191,"Shotgun","Normal","Normal",922.432962333826
"27224541",302351.6,368248.6,297179.7,362247,"M16A4",1848,"Rifle","Normal","Normal",7922.61018667455
"17155004",324723,401498.9,324588.8,401602,"SCAR-L",183,"Rifle","Normal","Normal",169.231350523472
"32738880",355189.5,403044.3,355071.6,402618.3,"UMP9",353,"Sub Machine Gun","Normal","Normal",442.014038238612
"10417160",434120.4,593149.5,433899.3,593188.2,"S686",125,"Shotgun","Normal","Normal",224.461355248541
"22990592",367969.1,417033.9,368059.5,416969.1,"Punch",105,"Melee","Normal","Normal",111.225896265259
"10223677",614590.8,476075.8,614778.9,476161.1,"SCAR-L",681,"Rifle","Normal","Normal",206.537405813062
"25722724",668343.9,242735.4,673840.3,236508.2,"M416",1374,"Rifle","Normal","Normal",8305.92757011521
"29385981",209928.6,279856.7,208238.7,279006.3,"M416",164,"Rifle","Normal","Normal",1891.80923192589
"10356646",550792.2,363403,550792.2,363403,"death.ProjMolotov_DamageField_C",201,"Explosives","Normal","Normal",0
"2375071",277338.6,430923.3,278946.9,438778.9,"Mini 14",1864,"Rifle","Normal","Normal",8018.54601845002
"18023009",160900.8,312196.9,170408.5,293246.9,"M416",453,"Rifle","Normal","Normal",21201.388145355
"30963340",481992.8,667475.8,490691.4,659936.9,"AKM",1472,"Rifle","Elevated","Elevated",11510.8928919524
"29214501",558013.2,131424.9,558432.4,134435.1,"M416",187,"Rifle","Normal","Normal",3039.248703216
"14930137",319963.3,530396.3,315771.8,534797.9,"M16A4",883,"Rifle","Normal","Normal",6078.05518319798
"1757379",372695.5,412285.4,373370.4,413184.3,"AKM",890,"Rifle","Normal","Normal",1124.06014963612
"31101470",583233.7,338109.7,584450.2,337893.2,"M16A4",808,"Rifle","Normal","Normal",1235.61502904424
"24996226",597316,209488.9,596959.7,209401.1,"SCAR-L",1736,"Rifle","Normal","Normal",366.95848539042
"10546667",545164.2,343210.7,545253.8,343433.2,"AKM",1358,"Rifle","Normal","Normal",239.863315244363
"39174180",225891.2,163464.4,227157.9,162519.5,"AKM",1545,"Rifle","Normal","Normal",1580.30531860142
"16336244",623781.1,384782.9,623863.8,384781.2,"Punch",120,"Melee","Normal","Normal",82.7174709478692
"23012065",432808.2,300160.9,424309,299121.5,"Kar98k",1398,"Sniper","Normal","Normal",8562.52024815126
"27702979",132590.3,119616.6,132994.4,117500.3,"AKM",426,"Rifle","Normal","Normal",2154.53533273419
"11106136",340210.3,374959.2,332204.9,372127.8,"M416",1214,"Rifle","Normal","Normal",8491.36356070093
"22883774",393574.2,488372.8,394424.9,488248.8,"M416",1060,"Rifle","Normal","Normal",859.68976381019
"14903856",448541.3,621011.9,448076.7,620955.9,"S1897",135,"Shotgun","Normal","Normal",467.962776297408
"32913233",163229.2,278186.4,163714.4,277230.1,"M416",489,"Rifle","Normal","Normal",1072.34729915269
"29815879",359630.1,404441.3,359720.8,404428.3,"Micro UZI",193,"Sub Machine Gun","Normal","Normal",91.6269065286072
"3078847",447704.5,621013.3,447102.5,621041.4,"DP-28",109,"Machine Gun","Normal","Normal",602.655465419504
"13160000",401306.2,307804.1,399452.1,297159.9,"SCAR-L",610,"Rifle","Normal","Normal",10804.4750196388
"30675746",324949.4,431481.6,332385.2,432438.9,"SCAR-L",1459,"Rifle","Normal","Normal",7497.16912774415
"10619559",601878.3,601173.4,596089.1,605292.3,"SCAR-L",481,"Rifle","Elevated","Elevated",7104.9401017884
"37894217",216189.4,332229.7,216460,333522.8,"SCAR-L",1685,"Rifle","Normal","Normal",1321.11012788486
"15565801",401545.8,150768.9,402482.8,164434,"Mini 14",1735,"Rifle","Normal","Normal",13697.1868283236
"11591362",509914.9,504684.4,510197.2,506725.8,"UMP9",610,"Sub Machine Gun","Normal","Normal",2060.8268364906
"30319321",528548.3,246070.5,528155.5,246502.6,"SCAR-L",1524,"Rifle","Normal","Normal",583.953979351149
"29264518",154223.8,301660.1,154223.8,301660.1,"Uaz",241,"Vehicles","Normal","Normal",0
"14486933",566804.8,310591.8,557706.7,308793.1,"Uaz",1586,"Vehicles","Normal","Normal",9274.19782514918
"938724",551651.6,231395,551708,230695.9,"AKM",334,"Rifle","Normal","Normal",701.371349571688
"12216595",216324.6,272196.1,216366.5,271994.2,"M16A4",795,"Rifle","Normal","Normal",206.201891358895
"39400553",305867.3,332786.8,299765,336357.4,"M416",1300,"Rifle","Normal","Normal",7070.16616848572
"8633565",166988.7,290980.8,161963.6,293146.1,"SCAR-L",437,"Rifle","Normal","Normal",5471.75968953316
"2209754",710773.5,327197.7,710842.4,327182.8,"Punch",154,"Melee","Normal","Normal",70.492694656992
"31321219",373943.2,395394.4,374043.5,395377.8,"UMP9",507,"Sub Machine Gun","Normal","Normal",101.664398881805
"25363949",369633.8,415129.1,366826.4,415095.7,"M16A4",154,"Rifle","Normal","Normal",2807.59867502458
"11130327",431642.8,628280.8,434115,626347.7,"P92",130,"Pistol","Normal","Normal",3138.25563808948
"30946969",530967.6,488964.6,531484.7,489918.2,"Micro UZI",265,"Sub Machine Gun","Normal","Normal",1084.77894983266
"8431867",462121.3,649237,462252.5,649020.8,"S1897",164,"Shotgun","Normal","Normal",252.894997973433
"32892780",432196.4,635206.1,431221.5,635087.5,"SCAR-L",106,"Rifle","Normal","Normal",982.087557196424
"21532057",165368.8,595023,164855.7,594758.1,"M16A4",821,"Rifle","Normal","Normal",577.445772345758
"35102469",605273.6,593921.8,605273.6,593921.8,"Hit by Car",288,"Vehicles","Normal","Normal",0
"25607821",371387.7,412937.9,370461.5,413402.1,"M416",656,"Rifle","Normal","Normal",1036.01548250978
"17584922",241896.1,482169.6,245102.7,481991.2,"UMP9",360,"Sub Machine Gun","Elevated","Elevated",3211.5588302256
"8693590",374167.3,358219.1,373671.9,359113.8,"UMP9",158,"Sub Machine Gun","Normal","Normal",1022.6970470281
"15316679",405055.4,290908.1,405055.4,290908.1,"Grenade",380,"Explosives","Normal","Normal",0
"23173616",422218.9,241057,422190.7,241838.4,"S12K",1034,"Shotgun","Normal","Normal",781.908690321313
"1887625",410057.7,283818.3,412339.9,282369.6,"M416",819,"Rifle","Normal","Normal",2703.17748769852
"3158306",513996.8,497962.3,512618,497246.7,"UMP9",1751,"Sub Machine Gun","Normal","Normal",1553.43902358604
"18374655",550745.2,547046.1,552534.4,543586.1,"AKM",702,"Rifle","Normal","Normal",3895.23255274961
"28195662",360875.5,248798.5,360310.7,248864.7,"M416",1468,"Rifle","Normal","Normal",568.666404845572
"20800616",445500.5,626651.3,445447.2,626725.4,"S686",414,"Shotgun","Normal","Normal",91.2781463439925
"15918244",230850.2,149623.3,224679.2,143727.8,"M416",758,"Rifle","Normal","Normal",8534.52759383904
"16029950",451720.8,621121.3,447703.1,620933.4,"Mini 14",359,"Rifle","Normal","Normal",4022.09145843305
"7143131",158434.3,288353,156668.7,291245.2,"SCAR-L",409,"Rifle","Normal","Normal",3388.53422588587
"29254285",726613.3,429369.7,726765.4,430021.3,"SCAR-L",432,"Rifle","Normal","Normal",669.116559352676
"28292287",203523.8,275934.6,203591.1,275085.8,"Mini 14",196,"Rifle","Normal","Normal",851.463874747474
"19031920",293485.3,450022.8,293378.7,449153.3,"M16A4",353,"Rifle","Normal","Normal",876.010165466129
"3452246",420272.2,324731.2,420063.8,326021.7,"AKM",303,"Rifle","Normal","Normal",1307.21873074096
"28742185",418623.7,330116.8,424725.3,327992,"M16A4",162,"Rifle","Normal","Normal",6460.98271163139
"6948871",568962.8,381146.1,569830.4,380973.7,"R1895",186,"Pistol","Normal","Normal",884.562897707081
"14729607",393806.1,344039.5,408857.9,327633.9,"M16A4",990,"Rifle","Normal","Normal",22264.3300954689
"7165107",577407.7,482470.4,577390.4,482370.2,"Punch",160,"Melee","Normal","Normal",101.682496035453
"20484710",170819.5,291905.6,170372.2,291550.6,"SCAR-L",263,"Rifle","Normal","Normal",571.053666479771
"19620514",204668.9,271522.2,205084.7,271221.2,"Micro UZI",269,"Sub Machine Gun","Normal","Normal",513.31339355214
"22633706",600621.8,490155.4,600745.1,489194.3,"M416",857,"Rifle","Normal","Normal",968.976831508396
"16382057",282136.8,491285.2,284490.2,496080.3,"SCAR-L",1542,"Rifle","Normal","Normal",5341.48626975675
"37686584",583255.5,335182.9,582457.3,335126.3,"M16A4",363,"Rifle","Normal","Normal",800.204223932822
"38190383",403579.4,692446.7,403191.4,692440.4,"Hit by Car",132,"Vehicles","Normal","Normal",388.051143536518
"3660781",202611.1,289518.1,202931.5,287215.4,"S1897",136,"Shotgun","Normal","Normal",2324.88353471734
"22039223",644905.6,377296,663179.4,377287.3,"Kar98k",1588,"Sniper","Normal","Normal",18273.8020709978
"13404751",209987.4,281658.9,211775.6,282436.5,"SCAR-L",200,"Rifle","Normal","Normal",1949.95410202394
"27673449",386818.3,697363.8,385419.4,691360.9,"M416",1032,"Rifle","Normal","Normal",6163.74315006719
"6655161",659143.6,299064.7,652707.4,303982.3,"M16A4",890,"Rifle","Normal","Normal",8099.8432207049
"23037811",532353.9,248706.3,530640.8,249323.1,"M16A4",912,"Rifle","Normal","Normal",1820.75639501827
"35935209",533569.8,239771.9,531572.9,238076.7,"M16A4",470,"Rifle","Normal","Normal",2619.41074480503
"31645779",340529.7,167239.3,340584.9,167297.1,"Punch",169,"Melee","Normal","Normal",79.9242141031321
"39478655",616706.2,596770.3,627232.8,615142.7,"Mini 14",507,"Rifle","Normal","Elevated",21174.3804943615
"14954896",345519.3,319446.5,345370.3,319508.3,"Micro UZI",236,"Sub Machine Gun","Normal","Normal",161.307904332052
"22295648",338413.8,396207.7,341306.3,396033.2,"AKM",908,"Rifle","Normal","Normal",2897.75887540699
"39392245",622327.7,376807.1,623563.1,376665.5,"M16A4",244,"Rifle","Normal","Normal",1243.48852829451
"2910726",194363,475369.9,196923.2,477805.7,"M24",1693,"Sniper","Elevated","Elevated",3533.80045842999
"9742165",612680.2,600636.3,612814.4,600225,"S1897",222,"Shotgun","Elevated","Elevated",432.639954234531
"1688026",740004.7,336754.4,739167.1,331992.7,"M416",1052,"Rifle","Normal","Normal",4834.80719884465
"22719898",612085.5,307791.2,614907.3,313990.4,"UMP9",657,"Sub Machine Gun","Normal","Normal",6811.21397990112
"19833515",623776.3,304357.3,623912.4,304463.4,"Micro UZI",225,"Sub Machine Gun","Normal","Normal",172.57004375036
"12328287",217305.9,284070.8,216758.6,284310.9,"Mini 14",182,"Rifle","Normal","Normal",597.649813854237
"23745295",316990.4,516438.7,326429,523430.1,"Mini 14",1273,"Rifle","Normal","Normal",11745.9288232136
"25471453",216272.6,280776.6,215962.4,280701.8,"SKS",180,"Sniper","Normal","Normal",319.09102149701
"37346839",365105.8,404288.9,363421.9,402780.3,"SCAR-L",240,"Rifle","Normal","Normal",2260.83904115264
"27669447",355829.2,573020,352901.5,570297.4,"Grenade",1156,"Explosives","Normal","Normal",3997.99675462599
"32247371",458209.2,338186.2,446229.3,327036.7,"SCAR-L",1024,"Rifle","Normal","Normal",16365.492790014
"28152462",231731.8,436158.9,231465.9,438512.8,"S1897",432,"Shotgun","Normal","Normal",2368.87062120324
"38598807",705157.2,324537,705874.6,328875.7,"M16A4",205,"Rifle","Normal","Normal",4397.61076608653
"37163298",418624.9,325488,419046.2,326859.8,"S686",110,"Shotgun","Normal","Normal",1435.03621208664
"9422803",438067.2,623167.3,437890.9,623223,"AKM",164,"Rifle","Normal","Normal",184.88964276019
"39003786",626431.8,372910.1,626462.9,372888.2,"Punch",139,"Melee","Normal","Normal",38.0370871649897
"20434448",249460.2,281090,249452.6,280887.3,"Punch",237,"Melee","Normal","Normal",202.842426528586
"16777936",351776.8,518197.8,353748.7,511935.7,"AKM",415,"Rifle","Normal","Normal",6565.23312762005
"1821055",562191,446915.6,553354.6,447489.2,"SCAR-L",1447,"Rifle","Normal","Normal",8854.99756747569
"16385082",421524.8,324605.6,422217.6,323610,"SCAR-L",706,"Rifle","Normal","Normal",1212.92670842056
"14446289",342165.9,162923.4,341392,161336.5,"UMP9",185,"Sub Machine Gun","Normal","Normal",1765.55170414237
"9612866",238132.7,419020.3,238271,419028.3,"AKM",600,"Rifle","Normal","Normal",138.531187824247
"9935734",392155.1,642752.9,387329.6,649054.6,"Mk14",1054,"Rifle","Normal","Normal",7937.05695708424
"9097168",352479.6,689902.6,348476.5,689268.1,"M416",1901,"Rifle","Normal","Normal",4053.0728910297
"39484002",325336.4,398869.2,324900.7,398470.7,"Groza",1474,"Rifle","Normal","Normal",590.454689201475
"37342342",596728.1,474647,597075.3,474642.4,"Micro UZI",223,"Sub Machine Gun","Normal","Normal",347.230471013199
"23775029",399888.5,301161.9,402910.3,303228.6,"M16A4",883,"Rifle","Normal","Normal",3660.945797195
"35244797",528900.3,625509.8,529036.8,625534.4,"Sickle",107,"Melee","Elevated","Elevated",138.698990623576
